[2024-12-13 02:08:31] [info] Log initialize done.
[2024-12-13 02:08:31] [info] Engine initialize done.
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:31] [info] prev : 0
[2024-12-13 02:08:31] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
[2024-12-13 02:08:32] [info] curr : 0
[2024-12-13 02:08:32] [info] prev : 0
